,Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),Ozone,PM25,CO,PM10,NO2,AQI category,city,state
5533,03/08/2023,37,Ozone,Chester,34-027-3001,AQS,37,20,5,.,20,Good,New York,NY
5534,03/09/2023,40,Ozone,Colliers Mills,34-029-0006,AQS,40,23,6,.,27,Good,New York,NY
5535,03/10/2023,52,PM2.5,PS 19,36-061-0128,AQS,38,52,9,.,41,Moderate,New York,NY
5536,03/11/2023,39,Ozone,RIVERHEAD,36-103-0004,AQS,39,31,7,.,39,Good,New York,NY
5537,03/12/2023,41,Ozone,Chester,34-027-3001,AirNow,41,25,7,.,21,Good,New York,NY
5538,03/13/2023,48,PM2.5,PS 19,36-061-0128,AQS,39,48,9,9,43,Good,New York,NY
5539,03/14/2023,38,Ozone,MILLBROOK,36-027-0007,AQS,38,33,8,.,20,Good,New York,NY
5540,03/15/2023,53,PM2.5,Intermediate School 143,36-061-0115,AQS,45,53,5,.,18,Moderate,New York,NY
5541,03/16/2023,62,NO2,IS 52,36-005-0110,AQS,48,42,8,.,62,Moderate,New York,NY
5542,03/17/2023,66,PM2.5,QUEENS COLLEGE 2,36-081-0124,AQS,50,66,10,.,52,Moderate,New York,NY
5543,03/18/2023,44,PM2.5,Intermediate School 143,36-061-0115,AQS,44,44,8,.,25,Good,New York,NY
5544,03/19/2023,41,Ozone,Ramapo,34-031-5001,AQS,41,24,5,6,29,Good,New York,NY
5545,03/20/2023,57,NO2,Jersey City,34-017-1002,AQS,43,54,8,.,57,Moderate,New York,NY
5546,03/21/2023,58,NO2,Fort Lee Near Road,34-003-0010,AQS,49,53,9,.,58,Moderate,New York,NY
5547,03/22/2023,55,NO2,Jersey City,34-017-1002,AQS,48,54,7,.,55,Moderate,New York,NY
5548,03/23/2023,70,PM2.5,IS 52,36-005-0110,AQS,35,70,11,.,44,Moderate,New York,NY
5549,03/24/2023,45,NO2,Jersey City,34-017-1002,AQS,41,40,9,.,45,Good,New York,NY
5550,03/25/2023,43,PM2.5,Elizabeth Lab,34-039-0004,AQS,37,43,8,12,38,Good,New York,NY
5551,03/26/2023,50,NO2,Jersey City,34-017-1002,AQS,49,33,8,.,50,Good,New York,NY
5552,03/27/2023,73,NO2,Elizabeth Lab,34-039-0004,AQS,48,46,10,.,73,Moderate,New York,NY
5553,03/28/2023,44,Ozone,MILLBROOK,36-027-0007,AQS,44,43,6,.,42,Good,New York,NY
5554,03/29/2023,48,Ozone,Flemington,34-019-0001,AQS,48,30,7,.,47,Good,New York,NY
5555,03/30/2023,52,NO2,Elizabeth Lab,34-039-0004,AQS,44,29,6,.,52,Moderate,New York,NY
5556,03/31/2023,57,NO2,Fort Lee Near Road,34-003-0010,AQS,48,52,10,21,57,Moderate,New York,NY
5557,04/01/2023,48,Ozone,Flemington,34-019-0001,AQS,48,47,8,.,39,Good,New York,NY
5558,04/02/2023,48,Ozone,Colliers Mills,34-029-0006,AQS,48,19,6,.,22,Good,New York,NY
5559,04/03/2023,50,Ozone,Flax Pond,36-103-0044,AQS,50,29,8,.,46,Good,New York,NY
5560,04/04/2023,58,PM2.5,Intermediate School 143,36-061-0115,AQS,51,58,11,.,53,Moderate,New York,NY
5561,04/05/2023,56,PM2.5,Rahway,34-039-2003,AQS,43,56,9,.,39,Moderate,New York,NY
5562,04/06/2023,59,PM2.5,PS 314,36-047-0052,AQS,42,59,13,18,49,Moderate,New York,NY
5563,04/07/2023,44,Ozone,Flemington,34-019-0001,AQS,44,19,7,.,20,Good,New York,NY
5564,04/08/2023,45,Ozone,Rutgers University,34-023-0011,AQS,45,25,9,.,30,Good,New York,NY
5565,04/09/2023,47,Ozone,Colliers Mills,34-029-0006,AQS,47,31,8,.,42,Good,New York,NY
5566,04/10/2023,61,Ozone,Chester,34-027-3001,AQS,61,41,9,.,53,Moderate,New York,NY
5567,04/11/2023,77,Ozone,Colliers Mills,34-029-0006,AQS,77,54,5,.,49,Moderate,New York,NY
5568,04/12/2023,93,Ozone,Colliers Mills,34-029-0006,AQS,93,60,6,31,56,Moderate,New York,NY
5569,04/13/2023,119,Ozone,Flax Pond,36-103-0044,AQS,119,59,7,.,58,Unhealthy for Sensitive Groups,New York,NY
5570,04/14/2023,140,Ozone,MT NINHAM,36-079-0005,AQS,140,66,7,.,68,Unhealthy for Sensitive Groups,New York,NY
5571,04/15/2023,43,Ozone,Colliers Mills,34-029-0006,AQS,43,41,7,.,32,Good,New York,NY
5572,04/16/2023,58,PM2.5,Rahway,34-039-2003,AQS,42,58,7,.,27,Moderate,New York,NY
5573,04/17/2023,48,Ozone,Colliers Mills,34-029-0006,AQS,48,43,6,.,29,Good,New York,NY
5574,04/18/2023,44,Ozone,Colliers Mills,34-029-0006,AQS,44,27,6,11,28,Good,New York,NY
5575,04/19/2023,51,Ozone,Colliers Mills,34-029-0006,AQS,51,32,11,.,44,Moderate,New York,NY
5576,04/20/2023,44,Ozone,Colliers Mills,34-029-0006,AQS,44,38,11,.,44,Good,New York,NY
5577,04/21/2023,71,Ozone,MILLBROOK,36-027-0007,AQS,71,56,8,.,53,Moderate,New York,NY
5578,04/22/2023,58,PM2.5,PS 314,36-047-0052,AQS,51,58,7,.,24,Moderate,New York,NY
5579,04/23/2023,54,Ozone,HOLTSVILLE,36-103-0009,AQS,54,26,8,.,26,Moderate,New York,NY
5580,04/24/2023,43,Ozone,Rutgers University,34-023-0011,AQS,43,30,3,6,32,Good,New York,NY
5581,04/25/2023,46,Ozone,Flax Pond,36-103-0044,AQS,46,35,6,.,35,Good,New York,NY
5582,04/26/2023,51,Ozone,Colliers Mills,34-029-0006,AQS,51,41,9,.,44,Moderate,New York,NY
5583,04/27/2023,57,PM2.5,Paterson,34-031-0005,AQS,48,57,7,.,43,Moderate,New York,NY
5584,04/28/2023,49,Ozone,QUEENS COLLEGE 2,36-081-0124,AQS,49,44,8,.,36,Good,New York,NY
5585,04/29/2023,44,Ozone,Colliers Mills,34-029-0006,AQS,44,27,8,.,32,Good,New York,NY
5586,04/30/2023,45,Ozone,Colliers Mills,34-029-0006,AQS,45,26,8,5,33,Good,New York,NY
5587,05/01/2023,42,Ozone,Flax Pond,36-103-0044,AQS,42,22,7,.,22,Good,New York,NY
5588,05/02/2023,32,Ozone,MILLBROOK,36-027-0007,AQS,32,22,8,.,31,Good,New York,NY
5589,05/03/2023,35,Ozone,RIVERHEAD,36-103-0004,AQS,35,16,8,.,23,Good,New York,NY
5590,05/04/2023,39,Ozone,RIVERHEAD,36-103-0004,AQS,39,30,9,.,38,Good,New York,NY
5591,05/05/2023,39,Ozone,Monmouth University,34-025-0005,AQS,39,35,13,.,38,Good,New York,NY
5592,05/06/2023,44,NO2,QUEENS COLLEGE 2,36-081-0124,AQS,41,30,14,11,44,Good,New York,NY
5593,05/07/2023,51,Ozone,Rutgers University,34-023-0011,AQS,51,34,11,.,30,Moderate,New York,NY
5594,05/08/2023,49,Ozone,Monmouth University,34-025-0005,AQS,49,33,11,.,33,Good,New York,NY
5595,05/09/2023,45,Ozone,Colliers Mills,34-029-0006,AQS,45,43,10,.,42,Good,New York,NY
5596,05/10/2023,61,Ozone,Colliers Mills,34-029-0006,AQS,61,40,6,.,44,Moderate,New York,NY
5597,05/11/2023,74,Ozone,Flax Pond,36-103-0044,AQS,74,60,5,.,46,Moderate,New York,NY
5598,05/12/2023,105,Ozone,Colliers Mills,34-029-0006,AQS,105,70,6,31,55,Unhealthy for Sensitive Groups,New York,NY
5599,05/13/2023,74,Ozone,BABYLON,36-103-0002,AQS,74,66,6,.,36,Moderate,New York,NY
5600,05/14/2023,57,PM2.5,Elizabeth Lab,34-039-0004,AQS,45,57,5,.,13,Moderate,New York,NY
5601,05/15/2023,58,Ozone,Colliers Mills,34-029-0006,AQS,58,50,6,.,33,Moderate,New York,NY
5602,05/16/2023,87,Ozone,Monmouth University,34-025-0005,AQS,87,56,9,.,42,Moderate,New York,NY
5603,05/17/2023,46,PM2.5,Jersey City Firehouse,34-017-1003,AQS,44,46,9,.,27,Good,New York,NY
5604,05/18/2023,45,Ozone,Flemington,34-019-0001,AQS,45,41,5,19,35,Good,New York,NY
5605,05/19/2023,55,PM2.5,Jersey City Firehouse,34-017-1003,AQS,48,55,6,.,35,Moderate,New York,NY
5606,05/20/2023,31,Ozone,Rutgers University,34-023-0011,AQS,31,30,14,.,29,Good,New York,NY
5607,05/21/2023,64,PM2.5,PS 19,36-061-0128,AQS,44,64,15,.,33,Moderate,New York,NY
5608,05/22/2023,70,PM2.5,Elizabeth Lab,34-039-0004,AQS,46,70,27,.,32,Moderate,New York,NY
5609,05/23/2023,54,PM2.5,Elizabeth Lab,34-039-0004,AQS,41,54,25,.,34,Moderate,New York,NY
5610,05/24/2023,64,Ozone,Flemington,34-019-0001,AQS,64,54,26,20,42,Moderate,New York,NY
5611,05/25/2023,44,Ozone,Colliers Mills,34-029-0006,AQS,44,31,25,.,29,Good,New York,NY
5612,05/26/2023,64,PM2.5,Elizabeth Lab,34-039-0004,AQS,48,64,9,.,32,Moderate,New York,NY
5613,05/27/2023,74,Ozone,Flemington,34-019-0001,AQS,74,65,16,.,35,Moderate,New York,NY
5614,05/28/2023,97,Ozone,Rockland County,36-087-0005,AQS,97,45,25,.,30,Moderate,New York,NY
5615,05/29/2023,64,Ozone,Chester,34-027-3001,AQS,64,61,26,.,33,Moderate,New York,NY
5616,05/30/2023,63,PM2.5,Queens College Near Road,36-081-0125,AQS,44,63,30,24,25,Moderate,New York,NY
5617,05/31/2023,68,PM2.5,Toms River,34-029-2002,AQS,51,68,8,.,35,Moderate,New York,NY
5618,06/01/2023,133,Ozone,Chester,34-027-3001,AQS,133,65,8,.,39,Unhealthy for Sensitive Groups,New York,NY
5619,06/02/2023,166,Ozone,Rutgers University,34-023-0011,AQS,166,67,9,.,49,Unhealthy,New York,NY
5620,06/03/2023,58,PM2.5,Rutgers University,34-023-0011,AQS,39,58,8,.,38,Moderate,New York,NY
5621,06/04/2023,36,Ozone,Flemington,34-019-0001,AQS,36,24,6,.,14,Good,New York,NY
5622,06/05/2023,53,PM2.5,Elizabeth Lab,34-039-0004,AQS,42,53,7,19,25,Moderate,New York,NY
5623,06/06/2023,174,PM2.5,QUEENS COLLEGE 2,36-081-0124,AQS,77,174,10,.,41,Unhealthy,New York,NY
5624,06/07/2023,254,PM2.5,QUEENS COLLEGE 2,36-081-0124,AQS,47,254,14,.,32,Very Unhealthy,New York,NY
5625,06/08/2023,180,PM2.5,Toms River,34-029-2002,AQS,64,180,13,58,40,Unhealthy,New York,NY
5626,06/09/2023,70,PM2.5,Toms River,34-029-2002,AQS,44,70,9,.,25,Moderate,New York,NY
5627,06/10/2023,60,PM2.5,QUEENS COLLEGE 2,36-081-0124,AQS,42,60,6,.,32,Moderate,New York,NY
5628,06/11/2023,112,Ozone,Ramapo,34-031-5001,AQS,112,100,9,31,32,Unhealthy for Sensitive Groups,New York,NY
5629,06/12/2023,84,PM2.5,QUEENS COLLEGE 2,36-081-0124,AQS,64,84,8,.,28,Moderate,New York,NY
5630,06/13/2023,71,Ozone,Rutgers University,34-023-0011,AQS,71,53,7,.,27,Moderate,New York,NY
5631,06/14/2023,57,PM2.5,IS 45,36-061-0079,AQS,48,57,7,.,36,Moderate,New York,NY
5632,06/15/2023,47,Ozone,Colliers Mills,34-029-0006,AQS,47,38,6,.,26,Good,New York,NY
5633,06/16/2023,74,Ozone,QUEENS COLLEGE 2,36-081-0124,AQS,74,55,9,.,45,Moderate,New York,NY
5634,06/17/2023,91,PM2.5,QUEENS COLLEGE 2,36-081-0124,AQS,47,91,8,28,24,Moderate,New York,NY
5635,06/18/2023,70,PM2.5,QUEENS COLLEGE 2,36-081-0124,AQS,48,70,7,.,44,Moderate,New York,NY
5636,06/19/2023,87,Ozone,Chester,34-027-3001,AQS,87,53,8,.,31,Moderate,New York,NY
5637,06/20/2023,45,PM2.5,Flemington,34-019-0001,AQS,44,45,8,.,30,Good,New York,NY
5638,06/21/2023,40,PM2.5,Rahway,34-039-2003,AQS,37,40,6,.,25,Good,New York,NY
5639,06/22/2023,33,Ozone,Chester,34-027-3001,AQS,33,25,6,.,26,Good,New York,NY
5640,06/23/2023,38,PM2.5,Paterson,34-031-0005,AQS,28,38,8,14,25,Good,New York,NY
5641,06/24/2023,43,PM2.5,QUEENS COLLEGE 2,36-081-0124,AQS,36,43,7,.,29,Good,New York,NY
5642,06/25/2023,50,PM2.5,QUEENS COLLEGE 2,36-081-0124,AQS,47,50,7,.,35,Good,New York,NY
5643,06/26/2023,55,PM2.5,Elizabeth Lab,34-039-0004,AQS,44,55,10,.,37,Moderate,New York,NY
5644,06/27/2023,61,Ozone,QUEENS COLLEGE 2,36-081-0124,AQS,61,48,7,.,47,Moderate,New York,NY
5645,06/28/2023,61,Ozone,HOLTSVILLE,36-103-0009,AQS,61,58,13,.,41,Moderate,New York,NY
5646,06/29/2023,151,PM2.5,Chester,34-027-3001,AQS,112,151,16,38,42,Unhealthy,New York,NY
5647,06/30/2023,172,Ozone,Flemington,34-019-0001,AQS,172,158,14,.,45,Unhealthy,New York,NY
5648,07/01/2023,119,Ozone,Flax Pond,36-103-0044,AQS,119,111,11,.,36,Unhealthy for Sensitive Groups,New York,NY
5649,07/02/2023,80,PM2.5,QUEENS COLLEGE 2,36-081-0124,AQS,51,80,10,.,22,Moderate,New York,NY
5650,07/03/2023,90,Ozone,Rutgers University,34-023-0011,AQS,90,47,7,.,25,Moderate,New York,NY
5651,07/04/2023,161,PM2.5,MASPETH LIBRARY,36-081-0120,AQS,48,161,8,.,41,Unhealthy,New York,NY
5652,07/05/2023,136,Ozone,Bayonne,34-017-0006,AQS,136,127,11,48,37,Unhealthy for Sensitive Groups,New York,NY
5653,07/06/2023,105,Ozone,Rockland County,36-087-0005,AQS,105,60,8,.,37,Unhealthy for Sensitive Groups,New York,NY
5654,07/07/2023,58,Ozone,Rockland County,36-087-0005,AQS,58,56,7,.,25,Moderate,New York,NY
5655,07/08/2023,55,PM2.5,Elizabeth Lab,34-039-0004,AQS,49,55,7,.,21,Moderate,New York,NY
5656,07/09/2023,37,PM2.5,Elizabeth Lab,34-039-0004,AQS,35,37,8,.,17,Good,New York,NY
5657,07/10/2023,45,Ozone,Colliers Mills,34-029-0006,AQS,45,28,6,.,29,Good,New York,NY
5658,07/11/2023,112,Ozone,QUEENS COLLEGE 2,36-081-0124,AQS,112,53,6,19,39,Unhealthy for Sensitive Groups,New York,NY
5659,07/12/2023,147,Ozone,HOLTSVILLE,36-103-0009,AQS,147,60,6,.,42,Unhealthy for Sensitive Groups,New York,NY
5660,07/13/2023,90,Ozone,Flemington,34-019-0001,AQS,90,66,6,.,42,Moderate,New York,NY
5661,07/14/2023,120,PM2.5,IS 45,36-061-0079,AQS,100,120,9,.,45,Unhealthy for Sensitive Groups,New York,NY
5662,07/15/2023,54,Ozone,PFIZER LAB SITE,36-005-0133,AQS,54,51,7,.,40,Moderate,New York,NY
5663,07/16/2023,38,PM2.5,Elizabeth Lab,34-039-0004,AQS,26,38,7,.,27,Good,New York,NY
5664,07/17/2023,120,PM2.5,Rutgers University,34-023-0011,AQS,101,120,7,24,28,Unhealthy for Sensitive Groups,New York,NY
5665,07/18/2023,86,PM2.5,Flemington,34-019-0001,AQS,74,86,8,.,38,Moderate,New York,NY
5666,07/19/2023,98,PM2.5,Elizabeth Lab,34-039-0004,AQS,71,98,9,.,42,Moderate,New York,NY
5667,07/20/2023,101,Ozone,Flemington,34-019-0001,AQS,101,80,9,.,42,Unhealthy for Sensitive Groups,New York,NY
5668,07/21/2023,80,Ozone,QUEENS COLLEGE 2,36-081-0124,AQS,80,55,9,.,45,Moderate,New York,NY
5669,07/22/2023,57,PM2.5,HOLTSVILLE,36-103-0009,AQS,43,57,8,.,26,Moderate,New York,NY
5670,07/23/2023,71,Ozone,Bayonne,34-017-0006,AQS,71,43,9,13,26,Moderate,New York,NY
5671,07/24/2023,58,Ozone,Rockland County,36-087-0005,AQS,58,52,9,.,36,Moderate,New York,NY
5672,07/25/2023,67,Ozone,WHITE PLAINS,36-119-2004,AQS,67,51,9,.,34,Moderate,New York,NY
5673,07/26/2023,122,Ozone,Rutgers University,34-023-0011,AQS,122,60,9,.,33,Unhealthy for Sensitive Groups,New York,NY
5674,07/27/2023,87,Ozone,QUEENS COLLEGE 2,36-081-0124,AQS,87,70,8,.,31,Moderate,New York,NY
5675,07/28/2023,115,Ozone,BABYLON,36-103-0002,AQS,115,59,6,.,40,Unhealthy for Sensitive Groups,New York,NY
5676,07/29/2023,97,Ozone,Flax Pond,36-103-0044,AQS,97,43,5,11,19,Moderate,New York,NY
5677,07/30/2023,31,Ozone,Flemington,34-019-0001,AQS,31,20,5,.,25,Good,New York,NY
5678,07/31/2023,48,Ozone,RIVERHEAD,36-103-0004,AQS,48,34,6,.,29,Good,New York,NY
5679,08/01/2023,43,Ozone,Monmouth University,34-025-0005,AQS,43,30,5,.,27,Good,New York,NY
5680,08/02/2023,45,Ozone,FRESHKILLS WEST,36-085-0111,AQS,45,30,6,.,30,Good,New York,NY
5681,08/03/2023,48,Ozone,MILLBROOK,36-027-0007,AQS,48,33,7,.,39,Good,New York,NY
5682,08/04/2023,58,PM2.5,Elizabeth Lab,34-039-0004,AQS,48,58,8,18,39,Moderate,New York,NY
5683,08/05/2023,100,Ozone,Monmouth University,34-025-0005,AQS,100,64,9,.,32,Moderate,New York,NY
5684,08/06/2023,69,PM2.5,Rutgers University,34-023-0011,AQS,64,69,13,.,31,Moderate,New York,NY
5685,08/07/2023,59,PM2.5,Elizabeth Lab,34-039-0004,AQS,48,59,7,.,38,Moderate,New York,NY
5686,08/08/2023,43,Ozone,RIVERHEAD,36-103-0004,AQS,43,25,6,.,25,Good,New York,NY
5687,08/09/2023,52,PM2.5,QUEENS COLLEGE 2,36-081-0124,AQS,46,52,5,.,24,Moderate,New York,NY
5688,08/10/2023,61,PM2.5,Elizabeth Lab,34-039-0004,AQS,44,61,11,20,49,Moderate,New York,NY
5689,08/11/2023,67,Ozone,Colliers Mills,34-029-0006,AQS,67,58,11,.,36,Moderate,New York,NY
5690,08/12/2023,62,PM2.5,Elizabeth Lab,34-039-0004,AQS,61,62,9,.,34,Moderate,New York,NY
5691,08/13/2023,51,Ozone,Flax Pond,36-103-0044,AQS,51,35,7,.,30,Moderate,New York,NY
5692,08/14/2023,49,Ozone,QUEENS COLLEGE 2,36-081-0124,AQS,49,42,7,.,34,Good,New York,NY
5693,08/15/2023,54,Ozone,Colliers Mills,34-029-0006,AQS,54,41,7,.,36,Moderate,New York,NY
5694,08/16/2023,54,Ozone,Rutgers University,34-023-0011,AQS,54,40,8,10,41,Moderate,New York,NY
5695,08/17/2023,47,Ozone,Flemington,34-019-0001,AQS,47,36,7,.,25,Good,New York,NY
5696,08/18/2023,48,Ozone,RIVERHEAD,36-103-0004,AQS,48,36,6,.,37,Good,New York,NY
5697,08/19/2023,46,PM2.5,PS 314,36-047-0052,AQS,39,46,6,.,16,Good,New York,NY
5698,08/20/2023,77,Ozone,QUEENS COLLEGE 2,36-081-0124,AQS,77,55,7,.,30,Moderate,New York,NY
5699,08/21/2023,80,Ozone,Monmouth University,34-025-0005,AQS,80,68,7,.,40,Moderate,New York,NY
5700,08/22/2023,61,Ozone,Colliers Mills,34-029-0006,AQS,61,49,7,16,25,Moderate,New York,NY
5701,08/23/2023,46,Ozone,Rutgers University,34-023-0011,AQS,46,35,14,.,27,Good,New York,NY
5702,08/24/2023,34,Ozone,BABYLON,36-103-0002,AQS,34,32,11,.,30,Good,New York,NY
5703,08/25/2023,46,PM2.5,JHS 126,36-047-0122,AQS,36,46,9,.,37,Good,New York,NY
5704,08/26/2023,48,PM2.5,Elizabeth Lab,34-039-0004,AQS,44,48,10,.,38,Good,New York,NY
5705,08/27/2023,57,PM2.5,Toms River,34-029-2002,AQS,46,57,8,.,23,Moderate,New York,NY
5706,08/28/2023,42,PM2.5,Elizabeth Lab,34-039-0004,AQS,33,42,7,13,26,Good,New York,NY
5707,08/29/2023,41,PM2.5,Elizabeth Lab,34-039-0004,AQS,39,41,7,.,23,Good,New York,NY
5708,08/30/2023,46,Ozone,QUEENS COLLEGE 2,36-081-0124,AQS,46,33,6,.,23,Good,New York,NY
5709,08/31/2023,42,Ozone,Colliers Mills,34-029-0006,AQS,42,22,5,.,19,Good,New York,NY
5710,09/01/2023,43,Ozone,Flemington,34-019-0001,AQS,43,27,7,.,21,Good,New York,NY
5711,09/02/2023,64,Ozone,Rutgers University,34-023-0011,AQS,64,34,7,.,25,Moderate,New York,NY
5712,09/03/2023,97,Ozone,BABYLON,36-103-0002,AQS,97,60,7,18,26,Moderate,New York,NY
5713,09/04/2023,74,PM2.5,NEWBURGH,36-071-0002,AQS,61,74,8,.,42,Moderate,New York,NY
5714,09/05/2023,140,Ozone,Monmouth University,34-025-0005,AQS,140,66,9,.,46,Unhealthy for Sensitive Groups,New York,NY
5715,09/06/2023,126,Ozone,Monmouth University,34-025-0005,AQS,126,66,8,.,67,Unhealthy for Sensitive Groups,New York,NY
5716,09/07/2023,100,Ozone,WHITE PLAINS,36-119-2004,AQS,100,70,8,.,49,Moderate,New York,NY
5717,09/08/2023,58,PM2.5,Toms River,34-029-2002,AQS,48,58,8,.,42,Moderate,New York,NY
5718,09/09/2023,62,PM2.5,Elizabeth Lab,34-039-0004,AQS,44,62,8,21,33,Moderate,New York,NY
5719,09/10/2023,55,PM2.5,Toms River,34-029-2002,AirNow,33,55,8,.,28,Moderate,New York,NY
5720,09/11/2023,39,PM2.5,Elizabeth Lab,34-039-0004,AQS,35,39,7,.,34,Good,New York,NY
5721,09/12/2023,50,Ozone,BABYLON,36-103-0002,AQS,50,37,6,.,27,Good,New York,NY
5722,09/13/2023,45,Ozone,RIVERHEAD,36-103-0004,AQS,45,36,6,.,33,Good,New York,NY
5723,09/14/2023,39,Ozone,Colliers Mills,34-029-0006,AQS,39,25,6,.,20,Good,New York,NY
5724,09/15/2023,33,Ozone,Colliers Mills,34-029-0006,AQS,33,23,5,9,15,Good,New York,NY
5725,09/16/2023,36,Ozone,Colliers Mills,34-029-0006,AQS,36,28,5,.,24,Good,New York,NY
5726,09/17/2023,47,Ozone,Leonia,34-003-0006,AQS,47,41,7,.,28,Good,New York,NY
5727,09/18/2023,40,PM2.5,Elizabeth Lab,34-039-0004,AQS,37,40,7,.,40,Good,New York,NY
5728,09/19/2023,36,PM2.5,Rutgers University,34-023-0011,AQS,33,36,6,.,34,Good,New York,NY
5729,09/20/2023,44,Ozone,Flemington,34-019-0001,AQS,44,37,7,.,42,Good,New York,NY
5730,09/21/2023,42,Ozone,Colliers Mills,34-029-0006,AQS,42,40,7,12,36,Good,New York,NY
5731,09/22/2023,36,PM2.5,Elizabeth Lab,34-039-0004,AQS,31,36,7,.,32,Good,New York,NY
5732,09/23/2023,35,Ozone,Colliers Mills,34-029-0006,AQS,35,23,5,.,23,Good,New York,NY
5733,09/24/2023,39,Ozone,RIVERHEAD,36-103-0004,AQS,39,19,5,.,22,Good,New York,NY
5734,09/25/2023,36,Ozone,RIVERHEAD,36-103-0004,AQS,36,33,5,.,29,Good,New York,NY
5735,09/26/2023,56,PM2.5,Rutgers University,34-023-0011,AQS,28,56,7,.,29,Moderate,New York,NY
5736,09/27/2023,51,PM2.5,Elizabeth Lab,34-039-0004,AQS,36,51,6,10,31,Moderate,New York,NY
5737,09/28/2023,51,PM2.5,Fort Lee Near Road,34-003-0010,AQS,34,51,6,.,43,Moderate,New York,NY
5738,09/29/2023,32,NO2,Elizabeth Lab,34-039-0004,AQS,29,27,6,.,32,Good,New York,NY
5739,09/30/2023,45,PM2.5,EISENHOWER PARK,36-059-0005,AQS,30,45,7,.,27,Good,New York,NY
5740,10/01/2023,55,PM2.5,QUEENS COLLEGE 2,36-081-0124,AQS,38,55,7,.,31,Moderate,New York,NY
5741,10/02/2023,55,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,39,55,7,.,43,Moderate,New York,NY
5742,10/03/2023,60,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,45,60,8,27,53,Moderate,New York,NY
5743,10/04/2023,74,Ozone,Chester,34-027-3001,AQS,74,64,10,.,62,Moderate,New York,NY
5744,10/05/2023,55,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,46,55,7,.,41,Moderate,New York,NY
5745,10/06/2023,52,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,30,52,7,.,25,Moderate,New York,NY
5746,10/07/2023,33,Ozone,RIVERHEAD,36-103-0004,AQS,33,28,7,.,20,Good,New York,NY
5747,10/08/2023,23,Ozone,Flemington,34-019-0001,AQS,23,17,3,.,13,Good,New York,NY
5748,10/09/2023,38,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,30,38,5,10,32,Good,New York,NY
5749,10/10/2023,43,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,33,43,7,.,42,Good,New York,NY
5750,10/11/2023,52,NO2,Fort Lee Near Road,34-003-0010,AQS,44,49,13,.,52,Moderate,New York,NY
5751,10/12/2023,56,PM2.5,PS 274,36-047-0118,AQS,44,56,10,.,51,Moderate,New York,NY
5752,10/13/2023,31,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,23,31,8,.,29,Good,New York,NY
5753,10/14/2023,28,Ozone,Flax Pond,36-103-0044,AQS,28,26,8,.,25,Good,New York,NY
5754,10/15/2023,24,Ozone,RIVERHEAD,36-103-0004,AQS,24,18,5,5,16,Good,New York,NY
5755,10/16/2023,27,NO2,Queens College Near Road,36-081-0125,AQS,24,20,6,.,27,Good,New York,NY
5756,10/17/2023,28,PM2.5,PS 274,36-047-0118,AQS,22,28,10,.,26,Good,New York,NY
5757,10/18/2023,39,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,26,39,11,.,39,Good,New York,NY
5758,10/19/2023,48,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,37,48,8,.,36,Good,New York,NY
5759,10/20/2023,36,NO2,IS 52,36-005-0110,AQS,35,30,8,.,36,Good,New York,NY
5760,10/21/2023,33,Ozone,RIVERHEAD,36-103-0004,AQS,33,18,8,6,30,Good,New York,NY
5761,10/22/2023,31,Ozone,Bayonne,34-017-0006,AQS,31,19,3,.,10,Good,New York,NY
5762,10/23/2023,34,NO2,IS 52,36-005-0110,AQS,31,27,8,.,34,Good,New York,NY
5763,10/24/2023,39,NO2,Elizabeth Lab,34-039-0004,AQS,35,38,10,.,39,Good,New York,NY
5764,10/25/2023,54,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,42,54,7,.,54,Moderate,New York,NY
5765,10/26/2023,70,NO2,PFIZER LAB SITE,36-005-0133,AQS,47,63,8,.,70,Moderate,New York,NY
5766,10/27/2023,62,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,42,62,8,31,57,Moderate,New York,NY
5767,10/28/2023,57,PM2.5,Rutgers University,34-023-0011,AirNow,41,57,7,.,34,Moderate,New York,NY
5768,10/29/2023,26,PM2.5,Rutgers University,34-023-0011,AirNow,20,26,6,.,19,Good,New York,NY
5769,10/30/2023,31,PM2.5,PS 274,36-047-0118,AQS,28,31,8,.,28,Good,New York,NY
5770,10/31/2023,30,Ozone,MILLBROOK,36-027-0007,AQS,30,23,6,.,25,Good,New York,NY
5771,11/01/2023,38,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,31,38,6,.,26,Good,New York,NY
5772,11/02/2023,35,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,31,35,5,7,33,Good,New York,NY
5773,11/03/2023,52,PM2.5,Fort Lee Near Road,34-003-0010,AirNow,37,52,7,.,40,Moderate,New York,NY
